order_id,order_date,customer_id,customer_name,gender,age,loyalty_tier,customer_city,customer_state,store_id,channel,payment_method,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_pct,discount_amount,tax_amount,total_amount,cost,profit,order_status,rating
ORD-1000052,2023-01-03,C109472,Amelia Patel,Female,25,None,Denver,CO,S009,In-Store,Debit Card,P1114,Zenith Smart Snack Pack,Grocery,Snacks,Zenith,3.55,3,0.0,0.0,0.85,11.5,7.47,3.18,Completed,
ORD-1000052,2023-01-03,C109472,Amelia Patel,Female,25,None,Denver,CO,S009,In-Store,Debit Card,P1226,Terra Pro Fiction Book,Books & Stationery,Fiction,Terra,15.63,1,0.0,0.0,1.29,16.92,7.46,8.17,Completed,
ORD-1000053,2023-01-03,C103407,Hannah Cooper,Female,41,Platinum,Dallas,TX,ONLINE,Mobile App,Digital Wallet,P1166,Aurora Max Vitamin Pack,Beauty & Health,Vitamins,Aurora,32.13,3,0.08,7.71,7.09,95.77,54.64,34.04,Completed,5.0
ORD-1000053,2023-01-03,C103407,Hannah Cooper,Female,41,Platinum,Dallas,TX,ONLINE,Mobile App,Digital Wallet,P1075,Lumina Max Cookware Set,Home & Kitchen,Cookware,Lumina,16.41,2,0.08,2.63,2.42,32.61,25.06,5.13,Completed,4.0
ORD-1000053,2023-01-03,C103407,Hannah Cooper,Female,41,Platinum,Dallas,TX,ONLINE,Mobile App,Digital Wallet,P1042,Lumina Classic T-Shirt,Clothing,T-Shirts,Lumina,11.87,2,0.08,1.9,1.53,23.37,18.3,3.54,Completed,5.0
ORD-1000054,2023-01-03,C101555,Sofia Ivanov,Other,36,Gold,Boston,MA,S001,In-Store,Debit Card,P1164,Nova Ultra Vitamin Pack,Beauty & Health,Vitamins,Nova,26.03,2,0.35,18.22,2.71,36.55,28.6,5.24,Returned,
ORD-1000055,2023-01-03,C107810,Raj Foster,Male,62,None,Chicago,IL,ONLINE,Online,Debit Card,P1240,Harbor Ultra Notebook,Books & Stationery,Notebooks,Harbor,5.26,2,0.05,0.53,0.5,10.49,8.11,1.88,Completed,
ORD-1000055,2023-01-03,C107810,Raj Foster,Male,62,None,Chicago,IL,ONLINE,Online,Debit Card,P1215,Nova Lite Puzzle,Toys & Games,Puzzles,Nova,35.46,2,0.0,0.0,4.96,75.88,40.84,30.08,Completed,
ORD-1000056,2023-01-03,C110193,Ayesha Singh,Female,23,Silver,Denver,CO,S011,In-Store,Debit Card,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.35,1,0.23,0.54,0.13,1.94,1.36,0.45,Completed,
ORD-1000056,2023-01-03,C110193,Ayesha Singh,Female,23,Silver,Denver,CO,S011,In-Store,Debit Card,P1211,Zenith Classic Puzzle,Toys & Games,Puzzles,Zenith,6.05,1,0.03,0.18,0.29,6.16,3.3,2.57,Completed,
ORD-1000057,2023-01-03,C108385,Isabella Hughes,Female,21,Platinum,Minneapolis,MN,ONLINE,Mobile App,Credit Card,P1042,Lumina Classic T-Shirt,Clothing,T-Shirts,Lumina,11.33,4,0.13,5.89,2.76,42.19,21.26,18.17,Completed,5.0
ORD-1000057,2023-01-03,C108385,Isabella Hughes,Female,21,Platinum,Minneapolis,MN,ONLINE,Mobile App,Credit Card,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,2.12,1,0.28,0.59,0.08,1.61,1.48,0.05,Completed,
ORD-1000058,2023-01-03,C105676,Mason Miller,Male,37,None,Boston,MA,ONLINE,Online,Digital Wallet,P1113,Pinnacle Classic Snack Pack,Grocery,Snacks,Pinnacle,7.57,4,0.0,0.0,2.5,32.78,15.38,14.9,Completed,
ORD-1000058,2023-01-03,C105676,Mason Miller,Male,37,None,Boston,MA,ONLINE,Online,Digital Wallet,P1076,Aurora Pro Cookware Set,Home & Kitchen,Cookware,Aurora,146.06,2,0.0,0.0,24.1,316.22,184.29,107.83,Completed,
ORD-1000058,2023-01-03,C105676,Mason Miller,Male,37,None,Boston,MA,ONLINE,Online,Digital Wallet,P1132,Summit Pro Bakery Item,Grocery,Bakery,Summit,8.49,5,0.05,2.12,3.33,43.66,31.21,9.12,Completed,1.0
ORD-1000059,2023-01-03,C104282,Ivan Johnson,Male,55,None,Chicago,IL,S005,In-Store,Debit Card,P1140,Pinnacle Pro Pantry Staple,Grocery,Pantry,Pinnacle,1.1,5,0.0,0.0,0.44,5.94,3.73,1.77,Completed,
ORD-1000059,2023-01-03,C104282,Ivan Johnson,Male,55,None,Chicago,IL,S005,In-Store,Debit Card,P1115,Cobalt Pro Beverage,Grocery,Beverages,Cobalt,1.3,4,0.05,0.26,0.25,5.19,3.89,1.05,Completed,5.0
ORD-1000060,2023-01-03,C109871,Ava Jones,Female,41,Silver,Atlanta,GA,ONLINE,Online,Credit Card,P1194,Vertex Max Sports Kit,Sports & Outdoors,Team Sports,Vertex,12.94,4,0.13,6.73,3.15,48.18,41.32,3.71,Completed,
ORD-1000061,2023-01-03,C106442,Ava Khan,Female,54,None,Atlanta,GA,ONLINE,Mobile App,Debit Card,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,2.11,8,0.0,0.0,1.18,18.06,8.01,8.87,Completed,
ORD-1000061,2023-01-03,C106442,Ava Khan,Female,54,None,Atlanta,GA,ONLINE,Mobile App,Debit Card,P1197,Nova Premium Sports Kit,Sports & Outdoors,Team Sports,Nova,9.7,4,0.05,1.94,2.58,39.44,24.99,11.87,Returned,
ORD-1000061,2023-01-03,C106442,Ava Khan,Female,54,None,Atlanta,GA,ONLINE,Mobile App,Debit Card,P1236,Kite Pro Notebook,Books & Stationery,Notebooks,Kite,2.65,2,0.0,0.0,0.44,5.74,3.77,1.53,Completed,4.0
ORD-1000062,2023-01-03,C101434,Wei Miller,Male,30,None,Los Angeles,CA,ONLINE,Online,Debit Card,P1146,Cobalt Classic Skincare Kit,Beauty & Health,Skincare,Cobalt,72.71,1,0.05,3.64,5.53,74.6,44.51,24.56,Completed,5.0
ORD-1000063,2023-01-03,C104149,Samuel Garcia,Male,46,Silver,Minneapolis,MN,ONLINE,Mobile App,Digital Wallet,P1153,Ember Smart Haircare Kit,Beauty & Health,Haircare,Ember,11.71,1,0.13,1.52,0.51,10.7,6.16,4.03,Completed,
ORD-1000063,2023-01-03,C104149,Samuel Garcia,Male,46,Silver,Minneapolis,MN,ONLINE,Mobile App,Digital Wallet,P1124,Atlas Premium Dairy Pack,Grocery,Dairy,Atlas,3.74,1,0.18,0.67,0.15,3.22,2.03,1.04,Completed,
ORD-1000063,2023-01-03,C104149,Samuel Garcia,Male,46,Silver,Minneapolis,MN,ONLINE,Mobile App,Digital Wallet,P1217,Pinnacle Ultra Video Game,Toys & Games,Video Games,Pinnacle,19.38,2,0.03,1.16,1.88,39.48,22.32,15.28,Completed,
ORD-1000063,2023-01-03,C104149,Samuel Garcia,Male,46,Silver,Minneapolis,MN,ONLINE,Mobile App,Digital Wallet,P1039,Zenith Eco T-Shirt,Clothing,T-Shirts,Zenith,22.87,2,0.03,1.37,3.55,47.92,22.92,21.45,Completed,
ORD-1000064,2023-01-03,C105358,Mateo Singh,Male,57,None,Dallas,TX,S031,In-Store,Credit Card,P1151,Lumina Eco Haircare Kit,Beauty & Health,Haircare,Lumina,16.68,1,0.0,0.0,1.17,17.85,10.32,6.36,Completed,1.0
ORD-1000064,2023-01-03,C105358,Mateo Singh,Male,57,None,Dallas,TX,S031,In-Store,Credit Card,P1223,Cobalt Smart Fiction Book,Books & Stationery,Fiction,Cobalt,24.52,4,0.0,0.0,8.09,106.17,45.84,52.24,Completed,
ORD-1000064,2023-01-03,C105358,Mateo Singh,Male,57,None,Dallas,TX,S031,In-Store,Credit Card,P1135,Orbit Pro Frozen Meal,Grocery,Frozen Foods,Orbit,3.45,4,0.0,0.0,0.97,14.77,10.16,3.64,Completed,
ORD-1000064,2023-01-03,C105358,Mateo Singh,Male,57,None,Dallas,TX,S031,In-Store,Credit Card,P1113,Pinnacle Classic Snack Pack,Grocery,Snacks,Pinnacle,7.35,4,0.0,0.0,2.35,31.75,14.17,15.23,Returned,
ORD-1000065,2023-01-03,C109084,Liam Martinez,Male,39,Platinum,New York,NY,ONLINE,Online,Credit Card,P1235,Atlas Premium Notebook,Books & Stationery,Notebooks,Atlas,4.97,2,0.13,1.29,0.61,9.26,6.24,2.41,Completed,
ORD-1000066,2023-01-03,C109316,Daniel Singh,Male,27,Silver,New York,NY,S037,In-Store,Cash,P1205,Zenith Smart Action Figure,Toys & Games,Action Figures,Zenith,25.85,1,0.33,8.53,1.21,18.53,18.12,-0.8,Completed,
ORD-1000066,2023-01-03,C109316,Daniel Singh,Male,27,Silver,New York,NY,S037,In-Store,Cash,P1221,Apex Pro Video Game,Toys & Games,Video Games,Apex,47.03,4,0.23,43.27,11.95,156.8,137.28,7.57,Completed,
ORD-1000066,2023-01-03,C109316,Daniel Singh,Male,27,Silver,New York,NY,S037,In-Store,Cash,P1198,Terra Ultra Sports Kit,Sports & Outdoors,Team Sports,Terra,80.26,1,0.18,14.45,4.61,70.42,49.08,16.73,Completed,
ORD-1000067,2023-01-03,C100884,Daniel Ivanov,Male,45,Silver,Philadelphia,PA,S014,In-Store,Digital Wallet,P1040,Kite Smart T-Shirt,Clothing,T-Shirts,Kite,27.99,2,0.03,1.68,3.8,58.1,30.02,24.28,Completed,
ORD-1000067,2023-01-03,C100884,Daniel Ivanov,Male,45,Silver,Philadelphia,PA,S014,In-Store,Digital Wallet,P1119,Harbor Classic Beverage,Grocery,Beverages,Harbor,8.34,8,0.08,5.34,5.06,66.44,50.32,11.06,Completed,
ORD-1000067,2023-01-03,C100884,Daniel Ivanov,Male,45,Silver,Philadelphia,PA,S014,In-Store,Digital Wallet,P1122,Willow Smart Dairy Pack,Grocery,Dairy,Willow,5.33,4,0.08,1.71,0.98,20.59,10.69,8.92,Completed,
ORD-1000067,2023-01-03,C100884,Daniel Ivanov,Male,45,Silver,Philadelphia,PA,S014,In-Store,Digital Wallet,P1178,Atlas Lite Fitness Gear,Sports & Outdoors,Fitness,Atlas,143.5,2,0.23,66.01,15.47,236.46,153.55,67.44,Completed,
ORD-1000068,2023-01-03,C100133,Amelia Garcia,Female,18,None,Boston,MA,S024,In-Store,Cash,P1098,Lumina Eco Decor Item,Home & Kitchen,Decor,Lumina,14.15,2,0.05,1.42,2.22,29.1,16.2,10.68,Completed,5.0
ORD-1000068,2023-01-03,C100133,Amelia Garcia,Female,18,None,Boston,MA,S024,In-Store,Cash,P1203,Willow Max Board Game,Toys & Games,Board Games,Willow,16.01,3,0.2,9.61,2.69,41.11,23.72,14.7,Completed,
ORD-1000068,2023-01-03,C100133,Amelia Garcia,Female,18,None,Boston,MA,S024,In-Store,Cash,P1131,Atlas Pro Bakery Item,Grocery,Bakery,Atlas,3.31,8,0.15,3.97,1.13,23.64,12.96,9.55,Completed,
ORD-1000068,2023-01-03,C100133,Amelia Garcia,Female,18,None,Boston,MA,S024,In-Store,Cash,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,5.86,2,0.0,0.0,0.59,12.31,9.07,2.65,Completed,
ORD-1000069,2023-01-03,C102521,Grace Hughes,Female,28,None,Denver,CO,S003,In-Store,Cash,P1042,Lumina Classic T-Shirt,Clothing,T-Shirts,Lumina,12.05,1,0.15,1.81,0.72,10.96,6.31,3.93,Completed,4.0
ORD-1000070,2023-01-03,C105358,Mateo Singh,Male,57,None,Dallas,TX,S024,In-Store,Cash,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.32,3,0.0,0.0,0.35,7.31,3.76,3.2,Completed,
ORD-1000071,2023-01-03,C104794,Ananya Lopez,Female,20,Gold,Atlanta,GA,S029,In-Store,Digital Wallet,P1070,Vertex Premium Activewear Set,Clothing,Activewear,Vertex,18.04,2,0.05,1.8,2.74,37.02,17.71,16.57,Completed,3.0
ORD-1000071,2023-01-03,C104794,Ananya Lopez,Female,20,Gold,Atlanta,GA,S029,In-Store,Digital Wallet,P1142,Kite Premium Pantry Staple,Grocery,Pantry,Kite,5.58,4,0.25,5.58,0.84,17.58,16.94,-0.2,Completed,
ORD-1000072,2023-01-03,C107482,Amelia Ahmed,Female,32,None,New York,NY,ONLINE,Online,Debit Card,P1117,Zenith Deluxe Beverage,Grocery,Beverages,Zenith,4.95,7,0.0,0.0,1.73,36.38,20.57,14.08,Completed,
ORD-1000072,2023-01-03,C107482,Amelia Ahmed,Female,32,None,New York,NY,ONLINE,Online,Debit Card,P1163,Aurora Eco Vitamin Pack,Beauty & Health,Vitamins,Aurora,38.44,3,0.0,0.0,8.07,123.39,53.06,62.26,Completed,
ORD-1000073,2023-01-03,C110548,Arjun Jones,Male,56,Silver,San Diego,CA,ONLINE,Online,Digital Wallet,P1085,Ember Ultra Bedding Set,Home & Kitchen,Bedding,Ember,137.72,3,0.18,74.37,23.72,362.51,230.98,107.81,Completed,3.0
ORD-1000074,2023-01-03,C104001,Raj Ivanov,Male,35,Silver,Miami,FL,ONLINE,Online,Gift Card,P1240,Harbor Ultra Notebook,Books & Stationery,Notebooks,Harbor,4.91,4,0.03,0.59,0.95,20.0,14.01,5.04,Completed,
ORD-1000075,2023-01-03,C111235,Mei Williams,Female,50,Gold,Miami,FL,S029,In-Store,Cash,P1137,Willow Essential Frozen Meal,Grocery,Frozen Foods,Willow,10.36,5,0.35,18.13,2.36,36.03,24.37,9.3,Completed,4.0
ORD-1000075,2023-01-03,C111235,Mei Williams,Female,50,Gold,Miami,FL,S029,In-Store,Cash,P1099,Apex Pro Decor Item,Home & Kitchen,Decor,Apex,92.34,4,0.05,18.47,17.54,368.43,205.18,145.71,Completed,
ORD-1000076,2023-01-03,C111837,Emma Garcia,Female,18,None,Denver,CO,S029,In-Store,Credit Card,P1228,Summit Premium Fiction Book,Books & Stationery,Fiction,Summit,24.92,1,0.1,2.49,1.85,24.28,12.62,9.81,Completed,
ORD-1000077,2023-01-03,C111547,Ava Martinez,Female,35,None,San Antonio,TX,S017,In-Store,Digital Wallet,P1129,Pinnacle Eco Bakery Item,Grocery,Bakery,Pinnacle,2.2,5,0.1,1.1,0.82,10.72,7.58,2.32,Completed,
ORD-1000077,2023-01-03,C111547,Ava Martinez,Female,35,None,San Antonio,TX,S017,In-Store,Digital Wallet,P1107,Apex Lite Storage Box,Home & Kitchen,Storage,Apex,46.14,3,0.0,0.0,11.42,149.84,109.75,28.67,Completed,
ORD-1000078,2023-01-04,C107159,Arjun Chen,Male,18,Platinum,Boston,MA,S019,In-Store,Digital Wallet,P1181,Cobalt Classic Camping Gear,Sports & Outdoors,Camping,Cobalt,26.11,2,0.08,4.18,3.36,51.4,29.77,18.27,Completed,3.0
ORD-1000079,2023-01-04,C111463,Olivia Patel,Female,37,Silver,Phoenix,AZ,S003,In-Store,Cash,P1186,Aurora Essential Camping Gear,Sports & Outdoors,Camping,Aurora,53.85,1,0.18,9.69,3.64,47.8,38.91,5.25,Completed,
ORD-1000079,2023-01-04,C111463,Olivia Patel,Female,37,Silver,Phoenix,AZ,S003,In-Store,Cash,P1110,Kite Essential Snack Pack,Grocery,Snacks,Kite,2.33,2,0.08,0.37,0.3,4.59,3.59,0.7,Completed,4.0
ORD-1000080,2023-01-04,C110995,Arjun Patel,Male,43,None,Miami,FL,ONLINE,Mobile App,Cash,P1236,Kite Pro Notebook,Books & Stationery,Notebooks,Kite,2.57,2,0.2,1.03,0.21,4.32,3.94,0.17,Completed,
ORD-1000080,2023-01-04,C110995,Arjun Patel,Male,43,None,Miami,FL,ONLINE,Mobile App,Cash,P1165,Apex Ultra Vitamin Pack,Beauty & Health,Vitamins,Apex,32.71,1,0.2,6.54,1.83,28.0,22.06,4.11,Completed,
ORD-1000081,2023-01-04,C101700,Hannah Garcia,Female,57,None,Phoenix,AZ,S014,In-Store,Cash,P1143,Apex Essential Pantry Staple,Grocery,Pantry,Apex,1.16,8,0.0,0.0,0.46,9.74,7.12,2.16,Completed,5.0
ORD-1000082,2023-01-04,C104170,Mateo Kim,Male,44,None,San Antonio,TX,S001,In-Store,Debit Card,P1068,Zenith Deluxe Activewear Set,Clothing,Activewear,Zenith,15.67,1,0.2,3.13,1.0,13.54,7.97,4.57,Completed,4.0
ORD-1000083,2023-01-04,C103993,Wei Singh,Male,44,Silver,Seattle,WA,S016,In-Store,Digital Wallet,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,5.58,1,0.03,0.17,0.45,5.86,2.76,2.65,Completed,
ORD-1000084,2023-01-04,C107714,Mei Garcia,Female,69,None,Seattle,WA,S038,In-Store,Debit Card,P1231,Aurora Essential Non-Fiction Book,Books & Stationery,Non-Fiction,Aurora,32.76,2,0.0,0.0,5.41,70.93,40.68,24.84,Completed,
ORD-1000085,2023-01-04,C108775,Raj Davis,Male,59,Gold,Philadelphia,PA,S012,In-Store,Cash,P1030,Pinnacle Smart Smart Watch,Electronics,Smart Watches,Pinnacle,62.91,2,0.05,6.29,5.98,125.51,68.58,50.95,Completed,5.0
ORD-1000086,2023-01-04,C108989,Yuki Cooper,Female,53,Silver,Philadelphia,PA,S022,In-Store,Debit Card,P1103,Vertex Pro Storage Box,Home & Kitchen,Storage,Vertex,12.38,2,0.03,0.74,1.98,26.0,19.01,5.01,Completed,
ORD-1000086,2023-01-04,C108989,Yuki Cooper,Female,53,Silver,Philadelphia,PA,S022,In-Store,Debit Card,P1138,Kite Eco Frozen Meal,Grocery,Frozen Foods,Kite,5.29,6,0.08,2.54,2.41,31.61,18.37,10.83,Completed,
ORD-1000087,2023-01-04,C100336,Sophia Tanaka,Female,50,Gold,Los Angeles,CA,S002,In-Store,Credit Card,P1126,Aurora Ultra Dairy Pack,Grocery,Dairy,Aurora,4.47,8,0.35,12.52,1.86,25.1,24.82,-1.58,Completed,3.0
ORD-1000087,2023-01-04,C100336,Sophia Tanaka,Female,50,Gold,Los Angeles,CA,S002,In-Store,Credit Card,P1154,Apex Pro Haircare Kit,Beauty & Health,Haircare,Apex,8.9,2,0.05,0.89,1.35,18.26,12.07,4.84,Completed,
ORD-1000088,2023-01-04,C109559,Sophia Garcia,Female,18,None,Dallas,TX,S012,In-Store,Cash,P1199,Lumina Premium Board Game,Toys & Games,Board Games,Lumina,22.08,4,0.0,0.0,7.29,95.61,54.84,33.48,Completed,
ORD-1000089,2023-01-04,C100502,Arjun Foster,Male,43,None,Houston,TX,S037,In-Store,Gift Card,P1124,Atlas Premium Dairy Pack,Grocery,Dairy,Atlas,4.08,5,0.0,0.0,1.02,21.42,10.55,9.85,Completed,
ORD-1000089,2023-01-04,C100502,Arjun Foster,Male,43,None,Houston,TX,S037,In-Store,Gift Card,P1135,Orbit Pro Frozen Meal,Grocery,Frozen Foods,Orbit,3.35,1,0.0,0.0,0.17,3.52,2.06,1.29,Completed,
ORD-1000089,2023-01-04,C100502,Arjun Foster,Male,43,None,Houston,TX,S037,In-Store,Gift Card,P1157,Cobalt Essential Makeup Set,Beauty & Health,Makeup,Cobalt,14.31,2,0.05,1.43,2.18,29.37,18.5,8.69,Completed,5.0
ORD-1000089,2023-01-04,C100502,Arjun Foster,Male,43,None,Houston,TX,S037,In-Store,Gift Card,P1166,Aurora Max Vitamin Pack,Beauty & Health,Vitamins,Aurora,29.94,1,0.3,8.98,1.68,22.64,22.38,-1.42,Completed,4.0
ORD-1000089,2023-01-04,C100502,Arjun Foster,Male,43,None,Houston,TX,S037,In-Store,Gift Card,P1040,Kite Smart T-Shirt,Clothing,T-Shirts,Kite,27.3,4,0.2,21.84,6.99,94.35,75.16,12.2,Completed,5.0
ORD-1000090,2023-01-04,C109985,Omar Bailey,Other,18,Silver,Boston,MA,S002,In-Store,Debit Card,P1068,Zenith Deluxe Activewear Set,Clothing,Activewear,Zenith,16.0,2,0.03,0.96,2.48,33.52,15.23,15.81,Completed,
ORD-1000090,2023-01-04,C109985,Omar Bailey,Other,18,Silver,Boston,MA,S002,In-Store,Debit Card,P1209,Apex Deluxe Action Figure,Toys & Games,Action Figures,Apex,9.99,4,0.18,7.19,1.64,34.41,26.56,6.21,Completed,5.0
ORD-1000090,2023-01-04,C109985,Omar Bailey,Other,18,Silver,Boston,MA,S002,In-Store,Debit Card,P1189,Zenith Lite Cycling Gear,Sports & Outdoors,Cycling,Zenith,70.38,1,0.03,2.11,5.63,73.9,38.93,29.34,Completed,
ORD-1000091,2023-01-04,C108012,Wei Davis,Male,24,Silver,Atlanta,GA,S025,In-Store,Credit Card,P1133,Summit Pro Frozen Meal,Grocery,Frozen Foods,Summit,5.01,7,0.03,1.05,1.7,35.72,25.99,8.03,Completed,
ORD-1000091,2023-01-04,C108012,Wei Davis,Male,24,Silver,Atlanta,GA,S025,In-Store,Credit Card,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.36,8,0.03,0.33,0.74,11.29,7.26,3.29,Completed,5.0
ORD-1000091,2023-01-04,C108012,Wei Davis,Male,24,Silver,Atlanta,GA,S025,In-Store,Credit Card,P1179,Orbit Eco Fitness Gear,Sports & Outdoors,Fitness,Orbit,56.9,2,0.03,3.41,8.83,119.22,76.08,34.31,Completed,5.0
ORD-1000091,2023-01-04,C108012,Wei Davis,Male,24,Silver,Atlanta,GA,S025,In-Store,Credit Card,P1097,Atlas Pro Decor Item,Home & Kitchen,Decor,Atlas,85.36,1,0.03,2.56,6.62,89.42,61.21,21.59,Completed,4.0
ORD-1000092,2023-01-04,C107975,Hassan Wang,Male,26,Silver,Denver,CO,ONLINE,Online,Debit Card,P1189,Zenith Lite Cycling Gear,Sports & Outdoors,Cycling,Zenith,70.45,4,0.08,22.54,12.96,272.22,153.19,106.07,Completed,3.0
ORD-1000092,2023-01-04,C107975,Hassan Wang,Male,26,Silver,Denver,CO,ONLINE,Online,Debit Card,P1106,Terra Pro Storage Box,Home & Kitchen,Storage,Terra,26.28,3,0.03,2.37,6.31,82.78,48.07,28.4,Completed,5.0
ORD-1000093,2023-01-04,C109048,Zara Lopez,Female,66,None,Chicago,IL,ONLINE,Online,Debit Card,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.25,6,0.05,0.38,0.5,7.62,5.27,1.85,Completed,
ORD-1000093,2023-01-04,C109048,Zara Lopez,Female,66,None,Chicago,IL,ONLINE,Online,Debit Card,P1126,Aurora Ultra Dairy Pack,Grocery,Dairy,Aurora,4.5,7,0.0,0.0,2.52,34.02,23.75,7.75,Completed,
ORD-1000094,2023-01-04,C110887,Daniel Reed,Male,32,Silver,Boston,MA,ONLINE,Mobile App,Credit Card,P1204,Ember Deluxe Board Game,Toys & Games,Board Games,Ember,11.02,1,0.23,2.53,0.42,8.91,6.05,2.44,Returned,
ORD-1000094,2023-01-04,C110887,Daniel Reed,Male,32,Silver,Boston,MA,ONLINE,Mobile App,Credit Card,P1142,Kite Premium Pantry Staple,Grocery,Pantry,Kite,5.27,8,0.13,5.48,3.03,39.71,32.17,4.51,Completed,
ORD-1000094,2023-01-04,C110887,Daniel Reed,Male,32,Silver,Boston,MA,ONLINE,Mobile App,Credit Card,P1113,Pinnacle Classic Snack Pack,Grocery,Snacks,Pinnacle,7.6,8,0.23,13.98,3.86,50.68,42.83,3.99,Completed,
ORD-1000095,2023-01-04,C101965,Ananya Brown,Female,56,Silver,Dallas,TX,S020,In-Store,Debit Card,P1143,Apex Essential Pantry Staple,Grocery,Pantry,Apex,1.21,1,0.03,0.04,0.1,1.27,0.94,0.23,Completed,4.0
ORD-1000095,2023-01-04,C101965,Ananya Brown,Female,56,Silver,Dallas,TX,S020,In-Store,Debit Card,P1137,Willow Essential Frozen Meal,Grocery,Frozen Foods,Willow,10.38,4,0.03,1.25,2.01,42.28,25.54,14.73,Completed,
ORD-1000096,2023-01-04,C103928,Oliver Ivanov,Male,32,None,Seattle,WA,ONLINE,Online,Digital Wallet,P1214,Ember Max Puzzle,Toys & Games,Puzzles,Ember,6.58,2,0.15,1.97,0.78,11.97,9.04,2.15,Completed,
ORD-1000096,2023-01-04,C103928,Oliver Ivanov,Male,32,None,Seattle,WA,ONLINE,Online,Digital Wallet,P1049,Lumina Pro Jacket,Clothing,Jackets,Lumina,46.09,1,0.2,9.22,3.04,39.91,31.18,5.69,Completed,
ORD-1000097,2023-01-04,C106185,Isabella Singh,Female,42,None,Los Angeles,CA,S005,In-Store,Cash,P1150,Cobalt Pro Skincare Kit,Beauty & Health,Skincare,Cobalt,52.47,2,0.0,0.0,8.66,113.6,82.02,22.92,Completed,
ORD-1000097,2023-01-04,C106185,Isabella Singh,Female,42,None,Los Angeles,CA,S005,In-Store,Cash,P1126,Aurora Ultra Dairy Pack,Grocery,Dairy,Aurora,4.32,4,0.0,0.0,0.86,18.14,10.26,7.02,Completed,5.0
ORD-1000098,2023-01-04,C107307,Lucas Garcia,Male,49,Silver,Dallas,TX,ONLINE,Mobile App,Digital Wallet,P1140,Pinnacle Pro Pantry Staple,Grocery,Pantry,Pinnacle,1.14,5,0.33,1.88,0.31,4.13,3.53,0.29,Completed,
ORD-1000099,2023-01-04,C111931,Isabella Ivanov,Female,41,Gold,Denver,CO,ONLINE,Online,Debit Card,P1143,Apex Essential Pantry Staple,Grocery,Pantry,Apex,1.22,1,0.35,0.43,0.06,0.85,0.58,0.21,Completed,4.0
ORD-1000099,2023-01-04,C111931,Isabella Ivanov,Female,41,Gold,Denver,CO,ONLINE,Online,Debit Card,P1181,Cobalt Classic Camping Gear,Sports & Outdoors,Camping,Cobalt,26.08,2,0.15,7.82,3.55,47.89,34.93,9.41,Completed,
ORD-1000099,2023-01-04,C111931,Isabella Ivanov,Female,41,Gold,Denver,CO,ONLINE,Online,Debit Card,P1207,Orbit Ultra Action Figure,Toys & Games,Action Figures,Orbit,7.31,1,0.1,0.73,0.54,7.12,4.96,1.62,Completed,
ORD-1000100,2023-01-04,C110984,Grace Smith,Female,42,Gold,Houston,TX,ONLINE,Mobile App,Cash,P1128,Kite Pro Bakery Item,Grocery,Bakery,Kite,7.34,3,0.05,1.1,1.46,22.38,12.73,8.19,Completed,
ORD-1000101,2023-01-04,C111684,Noah Lopez,Male,39,Platinum,Seattle,WA,S015,In-Store,Cash,P1239,Kite Premium Notebook,Books & Stationery,Notebooks,Kite,8.19,1,0.38,3.11,0.25,5.33,4.19,0.89,Completed,
ORD-1000101,2023-01-04,C111684,Noah Lopez,Male,39,Platinum,Seattle,WA,S015,In-Store,Cash,P1118,Terra Premium Beverage,Grocery,Beverages,Terra,8.81,5,0.23,10.13,2.8,36.72,27.45,6.47,Completed,
ORD-1000102,2023-01-04,C108328,Isabella Wang,Female,33,Gold,Portland,OR,ONLINE,Online,Digital Wallet,P1140,Pinnacle Pro Pantry Staple,Grocery,Pantry,Pinnacle,1.11,7,0.05,0.39,0.59,7.97,4.06,3.32,Completed,
ORD-1000103,2023-01-04,C111713,Kenji Singh,Male,43,Gold,San Antonio,TX,ONLINE,Mobile App,Debit Card,P1137,Willow Essential Frozen Meal,Grocery,Frozen Foods,Willow,10.26,4,0.1,4.1,2.96,39.9,31.76,5.18,Completed,
ORD-1000103,2023-01-04,C111713,Kenji Singh,Male,43,Gold,San Antonio,TX,ONLINE,Mobile App,Debit Card,P1038,Atlas Ultra T-Shirt,Clothing,T-Shirts,Atlas,13.65,3,0.05,2.05,3.21,42.11,26.35,12.55,Completed,
ORD-1000104,2023-01-04,C108136,Layla Hughes,Female,50,None,Dallas,TX,S036,In-Store,Cash,P1194,Vertex Max Sports Kit,Sports & Outdoors,Team Sports,Vertex,12.54,2,0.0,0.0,2.07,27.15,11.66,13.42,Completed,
ORD-1000104,2023-01-04,C108136,Layla Hughes,Female,50,None,Dallas,TX,S036,In-Store,Cash,P1235,Atlas Premium Notebook,Books & Stationery,Notebooks,Atlas,4.8,2,0.05,0.48,0.46,9.58,6.2,2.92,Completed,
